,school_name,faculty_name,year,cite
4082,Westlake,Zhen Yan,2021,308
4083,Westlake,Zhen Yan,2022,298
4084,Westlake,Zhubing SHI,2013,17
4085,Westlake,Zhubing SHI,2014,64
4086,Westlake,Zhubing SHI,2015,144
4087,Westlake,Zhubing SHI,2016,144
4088,Westlake,Zhubing SHI,2017,174
4089,Westlake,Zhubing SHI,2018,205
4090,Westlake,Zhubing SHI,2019,227
4091,Westlake,Zhubing SHI,2020,389
4092,Westlake,Zhubing SHI,2021,440
4093,Westlake,Zhubing SHI,2022,367
4094,Westlake,Huaimin Wang,2011,58
4095,Westlake,Huaimin Wang,2012,118
4096,Westlake,Huaimin Wang,2013,201
4097,Westlake,Huaimin Wang,2014,320
4098,Westlake,Huaimin Wang,2015,301
4099,Westlake,Huaimin Wang,2016,332
4100,Westlake,Huaimin Wang,2017,437
4101,Westlake,Huaimin Wang,2018,587
4102,Westlake,Huaimin Wang,2019,575
4103,Westlake,Huaimin Wang,2020,776
4104,Westlake,Huaimin Wang,2021,743
4105,Westlake,Huaimin Wang,2022,701
4106,Westlake,Tao Lin,2017,16
4107,Westlake,Tao Lin,2018,89
4108,Westlake,Tao Lin,2019,187
4109,Westlake,Tao Lin,2020,314
4110,Westlake,Tao Lin,2021,571
4111,Westlake,Tao Lin,2022,704
4112,Westlake,Feng Ju,2012,11
4113,Westlake,Feng Ju,2013,20
4114,Westlake,Feng Ju,2014,45
4115,Westlake,Feng Ju,2015,161
4116,Westlake,Feng Ju,2016,273
4117,Westlake,Feng Ju,2017,325
4118,Westlake,Feng Ju,2018,422
4119,Westlake,Feng Ju,2019,575
4120,Westlake,Feng Ju,2020,690
4121,Westlake,Feng Ju,2021,760
4122,Westlake,Feng Ju,2022,976
4123,Westlake,Wenjie Dou,2015,16
4124,Westlake,Wenjie Dou,2016,35
4125,Westlake,Wenjie Dou,2017,46
4126,Westlake,Wenjie Dou,2018,81
4127,Westlake,Wenjie Dou,2019,103
4128,Westlake,Wenjie Dou,2020,138
4129,Westlake,Wenjie Dou,2021,120
4130,Westlake,Wenjie Dou,2022,169
4131,Westlake,Ruixue Wan,2014,16
4132,Westlake,Ruixue Wan,2015,36
4133,Westlake,Ruixue Wan,2016,194
4134,Westlake,Ruixue Wan,2017,346
4135,Westlake,Ruixue Wan,2018,267
4136,Westlake,Ruixue Wan,2019,307
4137,Westlake,Ruixue Wan,2020,198
4138,Westlake,Ruixue Wan,2021,286
4139,Westlake,Ruixue Wan,2022,227
4140,Westlake,Licheng Sun,2004,230
4141,Westlake,Licheng Sun,2005,363
4142,Westlake,Licheng Sun,2006,428
4143,Westlake,Licheng Sun,2007,606
4144,Westlake,Licheng Sun,2008,761
4145,Westlake,Licheng Sun,2009,1053
4146,Westlake,Licheng Sun,2010,1440
4147,Westlake,Licheng Sun,2011,2334
4148,Westlake,Licheng Sun,2012,3196
4149,Westlake,Licheng Sun,2013,3690
4150,Westlake,Licheng Sun,2014,4519
4151,Westlake,Licheng Sun,2015,4618
4152,Westlake,Licheng Sun,2016,4978
4153,Westlake,Licheng Sun,2017,5123
4154,Westlake,Licheng Sun,2018,5287
4155,Westlake,Licheng Sun,2019,5370
4156,Westlake,Licheng Sun,2020,5562
4157,Westlake,Licheng Sun,2021,6063
4158,Westlake,Licheng Sun,2022,6256
4159,Westlake,Shiyu Zhao,2010,13
4160,Westlake,Shiyu Zhao,2011,9
4161,Westlake,Shiyu Zhao,2012,10
4162,Westlake,Shiyu Zhao,2013,28
4163,Westlake,Shiyu Zhao,2014,79
4164,Westlake,Shiyu Zhao,2015,113
4165,Westlake,Shiyu Zhao,2016,164
4166,Westlake,Shiyu Zhao,2017,162
4167,Westlake,Shiyu Zhao,2018,246
4168,Westlake,Shiyu Zhao,2019,375
4169,Westlake,Shiyu Zhao,2020,392
4170,Westlake,Shiyu Zhao,2021,482
4171,Westlake,Shiyu Zhao,2022,416
4172,Westlake,Qi Hu,2010,4
4173,Westlake,Qi Hu,2011,32
4174,Westlake,Qi Hu,2012,52
4175,Westlake,Qi Hu,2013,88
4176,Westlake,Qi Hu,2014,87
4177,Westlake,Qi Hu,2015,105
4178,Westlake,Qi Hu,2016,125
4179,Westlake,Qi Hu,2017,131
4180,Westlake,Qi Hu,2018,143
4181,Westlake,Qi Hu,2019,162
4182,Westlake,Qi Hu,2020,161
4183,Westlake,Qi Hu,2021,174
4184,Westlake,Qi Hu,2022,151
4185,Westlake,Xiao Lin,2008,73
4186,Westlake,Xiao Lin,2009,290
4187,Westlake,Xiao Lin,2010,273
4188,Westlake,Xiao Lin,2011,273
4189,Westlake,Xiao Lin,2012,223
4190,Westlake,Xiao Lin,2013,193
4191,Westlake,Xiao Lin,2014,178
4192,Westlake,Xiao Lin,2015,202
4193,Westlake,Xiao Lin,2016,242
4194,Westlake,Xiao Lin,2017,205
4195,Westlake,Xiao Lin,2018,255
4196,Westlake,Xiao Lin,2019,257
4197,Westlake,Xiao Lin,2020,274
4198,Westlake,Xiao Lin,2021,242
4199,Westlake,Xiao Lin,2022,287
4200,Westlake,Hang Shi,2012,9
4201,Westlake,Hang Shi,2013,17
4202,Westlake,Hang Shi,2014,19
4203,Westlake,Hang Shi,2015,34
4204,Westlake,Hang Shi,2016,47
4205,Westlake,Hang Shi,2017,66
4206,Westlake,Hang Shi,2018,103
4207,Westlake,Hang Shi,2019,134
4208,Westlake,Hang Shi,2020,149
4209,Westlake,Hang Shi,2021,170
4210,Westlake,Hang Shi,2022,183
4211,Westlake,Dapeng Li,2014,34
4212,Westlake,Dapeng Li,2015,68
4213,Westlake,Dapeng Li,2016,64
4214,Westlake,Dapeng Li,2017,43
4215,Westlake,Dapeng Li,2018,110
4216,Westlake,Dapeng Li,2019,92
4217,Westlake,Dapeng Li,2020,146
4218,Westlake,Dapeng Li,2021,807
4219,Westlake,Dapeng Li,2022,957
4220,Westlake,Jianhui Wang,2009,25
4221,Westlake,Jianhui Wang,2010,25
4222,Westlake,Jianhui Wang,2011,31
4223,Westlake,Jianhui Wang,2012,30
4224,Westlake,Jianhui Wang,2013,66
4225,Westlake,Jianhui Wang,2014,67
4226,Westlake,Jianhui Wang,2015,85
4227,Westlake,Jianhui Wang,2016,102
4228,Westlake,Jianhui Wang,2017,133
4229,Westlake,Jianhui Wang,2018,224
4230,Westlake,Jianhui Wang,2019,306
4231,Westlake,Jianhui Wang,2020,509
4232,Westlake,Jianhui Wang,2021,565
4233,Westlake,Jianhui Wang,2022,661
4234,Westlake,Bobo Dang,2013,2
4235,Westlake,Bobo Dang,2014,12
4236,Westlake,Bobo Dang,2015,35
4237,Westlake,Bobo Dang,2016,55
4238,Westlake,Bobo Dang,2017,68
4239,Westlake,Bobo Dang,2018,96
4240,Westlake,Bobo Dang,2019,85
4241,Westlake,Bobo Dang,2020,108
4242,Westlake,Bobo Dang,2021,140
4243,Westlake,Bobo Dang,2022,152
4244,Westlake,Ying Zhen,2007,9
4245,Westlake,Ying Zhen,2008,23
4246,Westlake,Ying Zhen,2009,29
4247,Westlake,Ying Zhen,2010,42
4248,Westlake,Ying Zhen,2011,42
4249,Westlake,Ying Zhen,2012,58
4250,Westlake,Ying Zhen,2013,73
4251,Westlake,Ying Zhen,2014,83
4252,Westlake,Ying Zhen,2015,67
4253,Westlake,Ying Zhen,2016,99
4254,Westlake,Ying Zhen,2017,70
4255,Westlake,Ying Zhen,2018,67
4256,Westlake,Ying Zhen,2019,98
4257,Westlake,Ying Zhen,2020,117
4258,Westlake,Ying Zhen,2021,98
4259,Westlake,Ying Zhen,2022,130
4260,Westlake,Shi Liu,2013,14
4261,Westlake,Shi Liu,2014,23
4262,Westlake,Shi Liu,2015,97
4263,Westlake,Shi Liu,2016,249
4264,Westlake,Shi Liu,2017,365
4265,Westlake,Shi Liu,2018,498
4266,Westlake,Shi Liu,2019,510
4267,Westlake,Shi Liu,2020,517
4268,Westlake,Shi Liu,2021,609
4269,Westlake,Shi Liu,2022,643
4270,Westlake,Xiao Li,2016,2
4271,Westlake,Xiao Li,2017,4
4272,Westlake,Xiao Li,2018,3
4273,Westlake,Xiao Li,2019,5
4274,Westlake,Xiao Li,2020,7
4275,Westlake,Xiao Li,2021,17
4276,Westlake,Xiao Li,2022,17
4277,Westlake,Mingxuan Wu，,2010,11
4278,Westlake,Mingxuan Wu，,2011,5
4279,Westlake,Mingxuan Wu，,2012,14
4280,Westlake,Mingxuan Wu，,2013,33
4281,Westlake,Mingxuan Wu，,2014,33
4282,Westlake,Mingxuan Wu，,2015,53
4283,Westlake,Mingxuan Wu，,2016,95
4284,Westlake,Mingxuan Wu，,2017,54
4285,Westlake,Mingxuan Wu，,2018,108
4286,Westlake,Mingxuan Wu，,2019,118
4287,Westlake,Mingxuan Wu，,2020,167
4288,Westlake,Mingxuan Wu，,2021,155
4289,Westlake,Mingxuan Wu，,2022,165
4290,Westlake,Jie Wu,2006,6
4291,Westlake,Jie Wu,2007,4
4292,Westlake,Jie Wu,2008,12
4293,Westlake,Jie Wu,2009,14
4294,Westlake,Jie Wu,2010,37
4295,Westlake,Jie Wu,2011,55
4296,Westlake,Jie Wu,2012,37
4297,Westlake,Jie Wu,2013,53
4298,Westlake,Jie Wu,2014,67
4299,Westlake,Jie Wu,2015,52
4300,Westlake,Jie Wu,2016,90
4301,Westlake,Jie Wu,2017,122
4302,Westlake,Jie Wu,2018,193
4303,Westlake,Jie Wu,2019,183
4304,Westlake,Jie Wu,2020,211
4305,Westlake,Jie Wu,2021,211
4306,Westlake,Jie Wu,2022,224
4307,Westlake,Liang Lei,2018,9
4308,Westlake,Liang Lei,2019,43
4309,Westlake,Liang Lei,2020,137
4310,Westlake,Liang Lei,2021,200
4311,Westlake,Liang Lei,2022,262
4312,Westlake,Siying Peng,2010,8
4313,Westlake,Siying Peng,2011,8
4314,Westlake,Siying Peng,2012,9
4315,Westlake,Siying Peng,2013,12
4316,Westlake,Siying Peng,2014,8
4317,Westlake,Siying Peng,2015,15
4318,Westlake,Siying Peng,2016,17
4319,Westlake,Siying Peng,2017,23
4320,Westlake,Siying Peng,2018,22
4321,Westlake,Siying Peng,2019,37
4322,Westlake,Siying Peng,2020,45
4323,Westlake,Siying Peng,2021,51
4324,Westlake,Siying Peng,2022,57
4325,Westlake,Duanqing Pei,1996,79
4326,Westlake,Duanqing Pei,1997,114
4327,Westlake,Duanqing Pei,1998,109
4328,Westlake,Duanqing Pei,1999,133
4329,Westlake,Duanqing Pei,2000,182
4330,Westlake,Duanqing Pei,2001,228
4331,Westlake,Duanqing Pei,2002,242
4332,Westlake,Duanqing Pei,2003,327
4333,Westlake,Duanqing Pei,2004,372
4334,Westlake,Duanqing Pei,2005,385
4335,Westlake,Duanqing Pei,2006,460
4336,Westlake,Duanqing Pei,2007,472
4337,Westlake,Duanqing Pei,2008,504
4338,Westlake,Duanqing Pei,2009,564
4339,Westlake,Duanqing Pei,2010,701
4340,Westlake,Duanqing Pei,2011,904
4341,Westlake,Duanqing Pei,2012,1190
4342,Westlake,Duanqing Pei,2013,1416
4343,Westlake,Duanqing Pei,2014,1568
4344,Westlake,Duanqing Pei,2015,1626
4345,Westlake,Duanqing Pei,2016,1820
4346,Westlake,Duanqing Pei,2017,1715
4347,Westlake,Duanqing Pei,2018,1652
4348,Westlake,Duanqing Pei,2019,1623
4349,Westlake,Duanqing Pei,2020,2099
4350,Westlake,Duanqing Pei,2021,2361
4351,Westlake,Duanqing Pei,2022,1838
4352,Westlake,Qiyang Lu,2014,7
4353,Westlake,Qiyang Lu,2015,10
4354,Westlake,Qiyang Lu,2016,36
4355,Westlake,Qiyang Lu,2017,100
4356,Westlake,Qiyang Lu,2018,173
4357,Westlake,Qiyang Lu,2019,217
4358,Westlake,Qiyang Lu,2020,269
4359,Westlake,Qiyang Lu,2021,309
4360,Westlake,Qiyang Lu,2022,368
4361,Westlake,Ziyang Zhang,2005,27
4362,Westlake,Ziyang Zhang,2006,25
4363,Westlake,Ziyang Zhang,2007,25
4364,Westlake,Ziyang Zhang,2008,65
4365,Westlake,Ziyang Zhang,2009,118
4366,Westlake,Ziyang Zhang,2010,151
4367,Westlake,Ziyang Zhang,2011,142
4368,Westlake,Ziyang Zhang,2012,135
4369,Westlake,Ziyang Zhang,2013,169
4370,Westlake,Ziyang Zhang,2014,190
4371,Westlake,Ziyang Zhang,2015,197
4372,Westlake,Ziyang Zhang,2016,222
4373,Westlake,Ziyang Zhang,2017,189
4374,Westlake,Ziyang Zhang,2018,169
4375,Westlake,Ziyang Zhang,2019,146
4376,Westlake,Ziyang Zhang,2020,124
4377,Westlake,Ziyang Zhang,2021,173
4378,Westlake,Ziyang Zhang,2022,192
4379,Westlake,Yanxiao ZHANG,2015,6
4380,Westlake,Yanxiao ZHANG,2016,14
4381,Westlake,Yanxiao ZHANG,2017,30
4382,Westlake,Yanxiao ZHANG,2018,95
4383,Westlake,Yanxiao ZHANG,2019,136
4384,Westlake,Yanxiao ZHANG,2020,302
4385,Westlake,Yanxiao ZHANG,2021,857
4386,Westlake,Yanxiao ZHANG,2022,911
4387,Westlake,Xiaodong (Ethan) Liu,2015,3
4388,Westlake,Xiaodong (Ethan) Liu,2016,14
4389,Westlake,Xiaodong (Ethan) Liu,2017,11
4390,Westlake,Xiaodong (Ethan) Liu,2018,34
4391,Westlake,Xiaodong (Ethan) Liu,2019,70
4392,Westlake,Xiaodong (Ethan) Liu,2020,90
4393,Westlake,Xiaodong (Ethan) Liu,2021,188
4394,Westlake,Xiaodong (Ethan) Liu,2022,270
4395,Westlake,Peiguo Yang,2010,25
4396,Westlake,Peiguo Yang,2011,34
4397,Westlake,Peiguo Yang,2012,65
4398,Westlake,Peiguo Yang,2013,100
4399,Westlake,Peiguo Yang,2014,90
4400,Westlake,Peiguo Yang,2015,98
4401,Westlake,Peiguo Yang,2016,165
4402,Westlake,Peiguo Yang,2017,119
4403,Westlake,Peiguo Yang,2018,133
4404,Westlake,Peiguo Yang,2019,240
4405,Westlake,Peiguo Yang,2020,290
4406,Westlake,Peiguo Yang,2021,448
4407,Westlake,Peiguo Yang,2022,414
4408,Westlake,Enzheng Shi,2012,44
4409,Westlake,Enzheng Shi,2013,108
4410,Westlake,Enzheng Shi,2014,186
4411,Westlake,Enzheng Shi,2015,415
4412,Westlake,Enzheng Shi,2016,467
4413,Westlake,Enzheng Shi,2017,442
4414,Westlake,Enzheng Shi,2018,495
4415,Westlake,Enzheng Shi,2019,568
4416,Westlake,Enzheng Shi,2020,708
4417,Westlake,Enzheng Shi,2021,859
4418,Westlake,Enzheng Shi,2022,854
4419,Westlake,Xiao Yang,2009,5
4420,Westlake,Xiao Yang,2010,13
4421,Westlake,Xiao Yang,2011,13
4422,Westlake,Xiao Yang,2012,14
4423,Westlake,Xiao Yang,2013,25
4424,Westlake,Xiao Yang,2014,28
4425,Westlake,Xiao Yang,2015,41
4426,Westlake,Xiao Yang,2016,48
4427,Westlake,Xiao Yang,2017,39
4428,Westlake,Xiao Yang,2018,65
4429,Westlake,Xiao Yang,2019,54
4430,Westlake,Xiao Yang,2020,78
4431,Westlake,Xiao Yang,2021,94
4432,Westlake,Xiao Yang,2022,114
4433,Westlake,Yilong Zou,2013,26
4434,Westlake,Yilong Zou,2014,72
4435,Westlake,Yilong Zou,2015,131
4436,Westlake,Yilong Zou,2016,265
4437,Westlake,Yilong Zou,2017,334
4438,Westlake,Yilong Zou,2018,401
4439,Westlake,Yilong Zou,2019,453
4440,Westlake,Yilong Zou,2020,678
4441,Westlake,Yilong Zou,2021,975
4442,Westlake,Yilong Zou,2022,990
4443,Westlake,Zhenzhong Lan,2012,45
4444,Westlake,Zhenzhong Lan,2013,73
4445,Westlake,Zhenzhong Lan,2014,139
4446,Westlake,Zhenzhong Lan,2015,163
4447,Westlake,Zhenzhong Lan,2016,255
4448,Westlake,Zhenzhong Lan,2017,270
4449,Westlake,Zhenzhong Lan,2018,311
4450,Westlake,Zhenzhong Lan,2019,282
4451,Westlake,Zhenzhong Lan,2020,1147
4452,Westlake,Zhenzhong Lan,2021,1878
4453,Westlake,Zhenzhong Lan,2022,1748
4454,Westlake,Dianyi Liu,2013,34
4455,Westlake,Dianyi Liu,2014,239
4456,Westlake,Dianyi Liu,2015,576
4457,Westlake,Dianyi Liu,2016,755
4458,Westlake,Dianyi Liu,2017,732
4459,Westlake,Dianyi Liu,2018,770
4460,Westlake,Dianyi Liu,2019,648
4461,Westlake,Dianyi Liu,2020,648
4462,Westlake,Dianyi Liu,2021,621
4463,Westlake,Dianyi Liu,2022,582
4464,Westlake,Rui Wang,2018,32
4465,Westlake,Rui Wang,2019,301
4466,Westlake,Rui Wang,2020,994
4467,Westlake,Rui Wang,2021,1566
4468,Westlake,Rui Wang,2022,1916
4469,Westlake,Lijia Ma,2009,233
4470,Westlake,Lijia Ma,2010,541
4471,Westlake,Lijia Ma,2011,799
4472,Westlake,Lijia Ma,2012,1237
4473,Westlake,Lijia Ma,2013,1902
4474,Westlake,Lijia Ma,2014,2533
4475,Westlake,Lijia Ma,2015,2939
4476,Westlake,Lijia Ma,2016,2705
4477,Westlake,Lijia Ma,2017,2581
4478,Westlake,Lijia Ma,2018,2620
4479,Westlake,Lijia Ma,2019,2498
4480,Westlake,Lijia Ma,2020,2543
4481,Westlake,Lijia Ma,2021,2650
4482,Westlake,Lijia Ma,2022,2050
4483,Westlake,Jing Huang,2013,18
4484,Westlake,Jing Huang,2014,77
4485,Westlake,Jing Huang,2015,153
4486,Westlake,Jing Huang,2016,223
4487,Westlake,Jing Huang,2017,360
4488,Westlake,Jing Huang,2018,606
4489,Westlake,Jing Huang,2019,895
4490,Westlake,Jing Huang,2020,1207
4491,Westlake,Jing Huang,2021,1742
4492,Westlake,Jing Huang,2022,1841
4493,Westlake,Xin Yuan,2012,38
4494,Westlake,Xin Yuan,2013,83
4495,Westlake,Xin Yuan,2014,115
4496,Westlake,Xin Yuan,2015,204
4497,Westlake,Xin Yuan,2016,359
4498,Westlake,Xin Yuan,2017,343
4499,Westlake,Xin Yuan,2018,558
4500,Westlake,Xin Yuan,2019,608
4501,Westlake,Xin Yuan,2020,927
4502,Westlake,Xin Yuan,2021,1256
4503,Westlake,Xin Yuan,2022,1503
4504,Westlake,Mohamad Sawan,1999,50
4505,Westlake,Mohamad Sawan,2000,67
4506,Westlake,Mohamad Sawan,2001,96
4507,Westlake,Mohamad Sawan,2002,69
4508,Westlake,Mohamad Sawan,2003,132
4509,Westlake,Mohamad Sawan,2004,222
4510,Westlake,Mohamad Sawan,2005,272
4511,Westlake,Mohamad Sawan,2006,323
4512,Westlake,Mohamad Sawan,2007,374
4513,Westlake,Mohamad Sawan,2008,418
4514,Westlake,Mohamad Sawan,2009,430
4515,Westlake,Mohamad Sawan,2010,517
4516,Westlake,Mohamad Sawan,2011,580
4517,Westlake,Mohamad Sawan,2012,624
4518,Westlake,Mohamad Sawan,2013,763
4519,Westlake,Mohamad Sawan,2014,811
4520,Westlake,Mohamad Sawan,2015,812
4521,Westlake,Mohamad Sawan,2016,807
4522,Westlake,Mohamad Sawan,2017,776
4523,Westlake,Mohamad Sawan,2018,944
4524,Westlake,Mohamad Sawan,2019,863
4525,Westlake,Mohamad Sawan,2020,944
4526,Westlake,Mohamad Sawan,2021,1228
4527,Westlake,Mohamad Sawan,2022,1249
4528,Westlake,Bing Zhang,2013,7
4529,Westlake,Bing Zhang,2014,3
4530,Westlake,Bing Zhang,2015,14
4531,Westlake,Bing Zhang,2016,25
4532,Westlake,Bing Zhang,2017,41
4533,Westlake,Bing Zhang,2018,96
4534,Westlake,Bing Zhang,2019,108
4535,Westlake,Bing Zhang,2020,198
4536,Westlake,Bing Zhang,2021,373
4537,Westlake,Bing Zhang,2022,378
4538,Westlake,Yongdeng Zhang,2012,12
4539,Westlake,Yongdeng Zhang,2013,49
4540,Westlake,Yongdeng Zhang,2014,86
4541,Westlake,Yongdeng Zhang,2015,74
4542,Westlake,Yongdeng Zhang,2016,111
4543,Westlake,Yongdeng Zhang,2017,189
4544,Westlake,Yongdeng Zhang,2018,234
4545,Westlake,Yongdeng Zhang,2019,267
4546,Westlake,Yongdeng Zhang,2020,302
4547,Westlake,Yongdeng Zhang,2021,331
4548,Westlake,Yongdeng Zhang,2022,264
4549,Westlake,Liaoyong Wen,2011,17
4550,Westlake,Liaoyong Wen,2012,29
4551,Westlake,Liaoyong Wen,2013,35
4552,Westlake,Liaoyong Wen,2014,44
4553,Westlake,Liaoyong Wen,2015,114
4554,Westlake,Liaoyong Wen,2016,254
4555,Westlake,Liaoyong Wen,2017,314
4556,Westlake,Liaoyong Wen,2018,406
4557,Westlake,Liaoyong Wen,2019,415
4558,Westlake,Liaoyong Wen,2020,378
4559,Westlake,Liaoyong Wen,2021,402
4560,Westlake,Liaoyong Wen,2022,462
4561,Westlake,Yizhou Zhu,2016,89
4562,Westlake,Yizhou Zhu,2017,299
4563,Westlake,Yizhou Zhu,2018,672
4564,Westlake,Yizhou Zhu,2019,996
4565,Westlake,Yizhou Zhu,2020,1239
4566,Westlake,Yizhou Zhu,2021,1390
4567,Westlake,Yizhou Zhu,2022,1484
4568,Westlake,Yuxi Xu,2009,87
4569,Westlake,Yuxi Xu,2010,319
4570,Westlake,Yuxi Xu,2011,791
4571,Westlake,Yuxi Xu,2012,1119
4572,Westlake,Yuxi Xu,2013,1357
4573,Westlake,Yuxi Xu,2014,1746
4574,Westlake,Yuxi Xu,2015,2115
4575,Westlake,Yuxi Xu,2016,2170
4576,Westlake,Yuxi Xu,2017,2249
4577,Westlake,Yuxi Xu,2018,2440
4578,Westlake,Yuxi Xu,2019,2563
4579,Westlake,Yuxi Xu,2020,2427
4580,Westlake,Yuxi Xu,2021,2376
4581,Westlake,Yuxi Xu,2022,2287
4582,Westlake,Lihan Zhang,2013,7
4583,Westlake,Lihan Zhang,2014,17
4584,Westlake,Lihan Zhang,2015,42
4585,Westlake,Lihan Zhang,2016,57
4586,Westlake,Lihan Zhang,2017,48
4587,Westlake,Lihan Zhang,2018,55
4588,Westlake,Lihan Zhang,2019,87
4589,Westlake,Lihan Zhang,2020,78
4590,Westlake,Lihan Zhang,2021,86
4591,Westlake,Lihan Zhang,2022,74
4592,Westlake,Jiaxing Huang,2004,159
4593,Westlake,Jiaxing Huang,2005,284
4594,Westlake,Jiaxing Huang,2006,524
4595,Westlake,Jiaxing Huang,2007,664
4596,Westlake,Jiaxing Huang,2008,821
4597,Westlake,Jiaxing Huang,2009,901
4598,Westlake,Jiaxing Huang,2010,1159
4599,Westlake,Jiaxing Huang,2011,1509
4600,Westlake,Jiaxing Huang,2012,1921
4601,Westlake,Jiaxing Huang,2013,2351
4602,Westlake,Jiaxing Huang,2014,2911
4603,Westlake,Jiaxing Huang,2015,3162
4604,Westlake,Jiaxing Huang,2016,3343
4605,Westlake,Jiaxing Huang,2017,3508
4606,Westlake,Jiaxing Huang,2018,3480
4607,Westlake,Jiaxing Huang,2019,3155
4608,Westlake,Jiaxing Huang,2020,3042
4609,Westlake,Jiaxing Huang,2021,2940
4610,Westlake,Jiaxing Huang,2022,2588
4611,Westlake,Peidong Liu,2013,2
4612,Westlake,Peidong Liu,2014,12
4613,Westlake,Peidong Liu,2015,17
4614,Westlake,Peidong Liu,2016,34
4615,Westlake,Peidong Liu,2017,35
4616,Westlake,Peidong Liu,2018,47
4617,Westlake,Peidong Liu,2019,80
4618,Westlake,Peidong Liu,2020,109
4619,Westlake,Peidong Liu,2021,128
4620,Westlake,Peidong Liu,2022,119
4621,Westlake,Fajie Yuan,2016,5
4622,Westlake,Fajie Yuan,2017,18
4623,Westlake,Fajie Yuan,2018,69
4624,Westlake,Fajie Yuan,2019,111
4625,Westlake,Fajie Yuan,2020,210
4626,Westlake,Fajie Yuan,2021,301
4627,Westlake,Fajie Yuan,2022,367
4628,Westlake,Changliang Liu,2008,7
4629,Westlake,Changliang Liu,2009,9
4630,Westlake,Changliang Liu,2010,6
4631,Westlake,Changliang Liu,2011,12
4632,Westlake,Changliang Liu,2012,13
4633,Westlake,Changliang Liu,2013,15
4634,Westlake,Changliang Liu,2014,5
4635,Westlake,Changliang Liu,2015,18
4636,Westlake,Changliang Liu,2016,24
4637,Westlake,Changliang Liu,2017,37
4638,Westlake,Changliang Liu,2018,82
4639,Westlake,Changliang Liu,2019,91
4640,Westlake,Changliang Liu,2020,129
4641,Westlake,Changliang Liu,2021,210
4642,Westlake,Changliang Liu,2022,253
4643,Westlake,Yanyan Zhang,2012,12
4644,Westlake,Yanyan Zhang,2013,83
4645,Westlake,Yanyan Zhang,2014,231
4646,Westlake,Yanyan Zhang,2015,316
4647,Westlake,Yanyan Zhang,2016,462
4648,Westlake,Yanyan Zhang,2017,562
4649,Westlake,Yanyan Zhang,2018,514
4650,Westlake,Yanyan Zhang,2019,502
4651,Westlake,Yanyan Zhang,2020,512
4652,Westlake,Yanyan Zhang,2021,662
4653,Westlake,Yanyan Zhang,2022,674
4654,Westlake,Wenxing Yang,2014,4
4655,Westlake,Wenxing Yang,2015,6
4656,Westlake,Wenxing Yang,2016,41
4657,Westlake,Wenxing Yang,2017,82
4658,Westlake,Wenxing Yang,2018,123
4659,Westlake,Wenxing Yang,2019,161
4660,Westlake,Wenxing Yang,2020,158
4661,Westlake,Wenxing Yang,2021,257
4662,Westlake,Wenxing Yang,2022,270
4663,Westlake,Dan Ma,2012,5
4664,Westlake,Dan Ma,2013,34
4665,Westlake,Dan Ma,2014,89
4666,Westlake,Dan Ma,2015,166
4667,Westlake,Dan Ma,2016,215
4668,Westlake,Dan Ma,2017,199
4669,Westlake,Dan Ma,2018,159
4670,Westlake,Dan Ma,2019,178
4671,Westlake,Dan Ma,2020,195
4672,Westlake,Dan Ma,2021,201
4673,Westlake,Dan Ma,2022,177
4674,Westlake,Wenbin Li,2013,13
4675,Westlake,Wenbin Li,2014,61
4676,Westlake,Wenbin Li,2015,88
4677,Westlake,Wenbin Li,2016,143
4678,Westlake,Wenbin Li,2017,193
4679,Westlake,Wenbin Li,2018,252
4680,Westlake,Wenbin Li,2019,272
4681,Westlake,Wenbin Li,2020,345
4682,Westlake,Wenbin Li,2021,377
4683,Westlake,Wenbin Li,2022,486
4684,Westlake,Dixia Fan,2013,2
4685,Westlake,Dixia Fan,2014,4
4686,Westlake,Dixia Fan,2015,1
4687,Westlake,Dixia Fan,2016,19
4688,Westlake,Dixia Fan,2017,7
4689,Westlake,Dixia Fan,2018,27
4690,Westlake,Dixia Fan,2019,52
4691,Westlake,Dixia Fan,2020,196
4692,Westlake,Dixia Fan,2021,346
4693,Westlake,Zhuchao Ji,2019,2
4694,Westlake,Zhuchao Ji,2020,2
4695,Westlake,Zhuchao Ji,2021,6
4696,Westlake,Lei Sun,2013,21
4697,Westlake,Lei Sun,2014,41
4698,Westlake,Lei Sun,2015,119
4699,Westlake,Lei Sun,2016,231
4700,Westlake,Lei Sun,2017,438
4701,Westlake,Lei Sun,2018,610
4702,Westlake,Lei Sun,2019,791
4703,Westlake,Lei Sun,2020,1077
4704,Westlake,Lei Sun,2021,1078
4705,Westlake,Lei Sun,2022,916
4706,Westlake,Yi Sun,2012,39
4707,Westlake,Yi Sun,2013,89
4708,Westlake,Yi Sun,2014,255
4709,Westlake,Yi Sun,2015,402
4710,Westlake,Yi Sun,2016,530
4711,Westlake,Yi Sun,2017,772
4712,Westlake,Yi Sun,2018,961
4713,Westlake,Yi Sun,2019,999
4714,Westlake,Yi Sun,2020,1187
4715,Westlake,Yi Sun,2021,1164
4716,Westlake,Yi Sun,2022,1158
4717,Westlake,Liang Gao,2007,23
4718,Westlake,Liang Gao,2008,52
4719,Westlake,Liang Gao,2009,90
4720,Westlake,Liang Gao,2010,114
4721,Westlake,Liang Gao,2011,158
4722,Westlake,Liang Gao,2012,164
